"knot_id" "number_of_crossings" "is_alternating" "signature" "s-value"
"1974" "KhPolQ_K12n_749!" 12 0 2 -4
"1975" "KhPolQ_K12n_750" 12 0 -4 6
"1976" "KhPolQ_K12n_750!" 12 0 4 -6
"1977" "KhPolQ_K12n_751" 12 0 0 0
"1978" "KhPolQ_K12n_751!" 12 0 0 0
"1979" "KhPolQ_K12n_752" 12 0 -2 2
"1980" "KhPolQ_K12n_752!" 12 0 2 -2
"1981" "KhPolQ_K12n_753" 12 0 -4 4
"1982" "KhPolQ_K12n_753!" 12 0 4 -4
"1983" "KhPolQ_K12n_754" 12 0 0 0
"1984" "KhPolQ_K12n_754!" 12 0 0 0
"1985" "KhPolQ_K12n_755" 12 0 -2 2
"1986" "KhPolQ_K12n_755!" 12 0 2 -2
"1987" "KhPolQ_K12n_756" 12 0 -2 2
"1988" "KhPolQ_K12n_756!" 12 0 2 -2
"1989" "KhPolQ_K12n_757" 12 0 -2 2
"1990" "KhPolQ_K12n_757!" 12 0 2 -2
"1991" "KhPolQ_K12n_758" 12 0 -6 6
"1992" "KhPolQ_K12n_758!" 12 0 6 -6
"1993" "KhPolQ_K12n_759" 12 0 -2 2
"1994" "KhPolQ_K12n_759!" 12 0 2 -2
"1995" "KhPolQ_K12n_760" 12 0 0 0
"1996" "KhPolQ_K12n_760!" 12 0 0 0
"1997" "KhPolQ_K12n_761" 12 0 -4 4
"1998" "KhPolQ_K12n_761!" 12 0 4 -4
"1999" "KhPolQ_K12n_762" 12 0 -4 4
"2000" "KhPolQ_K12n_762!" 12 0 4 -4
"2001" "KhPolQ_K12n_763" 12 0 0 0
"2002" "KhPolQ_K12n_763!" 12 0 0 0
"2003" "KhPolQ_K12n_764" 12 0 -6 6
"2004" "KhPolQ_K12n_764!" 12 0 6 -6
"2005" "KhPolQ_K12n_765" 12 0 -4 4
"2006" "KhPolQ_K12n_765!" 12 0 4 -4
"2007" "KhPolQ_K12n_766" 12 0 -4 4
"2008" "KhPolQ_K12n_766!" 12 0 4 -4
"2009" "KhPolQ_K12n_767" 12 0 2 -2
"2010" "KhPolQ_K12n_767!" 12 0 -2 2
"2011" "KhPolQ_K12n_768" 12 0 0 0
"2012" "KhPolQ_K12n_768!" 12 0 0 0
"2013" "KhPolQ_K12n_769" 12 0 2 -2
"2014" "KhPolQ_K12n_769!" 12 0 -2 2
"2015" "KhPolQ_K12n_770" 12 0 -4 4
"2016" "KhPolQ_K12n_770!" 12 0 4 -4
"2017" "KhPolQ_K12n_771" 12 0 2 -2
"2018" "KhPolQ_K12n_771!" 12 0 -2 2
"2019" "KhPolQ_K12n_772" 12 0 -2 2
"2020" "KhPolQ_K12n_772!" 12 0 2 -2
"2021" "KhPolQ_K12n_773" 12 0 4 -4
"2022" "KhPolQ_K12n_773!" 12 0 -4 4
"2023" "KhPolQ_K12n_774" 12 0 2 -2
"2024" "KhPolQ_K12n_774!" 12 0 -2 2
"2025" "KhPolQ_K12n_775" 12 0 -2 2
"2026" "KhPolQ_K12n_775!" 12 0 2 -2
"2027" "KhPolQ_K12n_776" 12 0 -2 2
"2028" "KhPolQ_K12n_776!" 12 0 2 -2
"2029" "KhPolQ_K12n_777" 12 0 0 0
"2030" "KhPolQ_K12n_777!" 12 0 0 0
"2031" "KhPolQ_K12n_778" 12 0 -4 4
"2032" "KhPolQ_K12n_778!" 12 0 4 -4
"2033" "KhPolQ_K12n_779" 12 0 -2 2
"2034" "KhPolQ_K12n_779!" 12 0 2 -2
"2035" "KhPolQ_K12n_780" 12 0 0 0
"2036" "KhPolQ_K12n_780!" 12 0 0 0
"2037" "KhPolQ_K12n_781" 12 0 0 0
"2038" "KhPolQ_K12n_781!" 12 0 0 0
"2039" "KhPolQ_K12n_782" 12 0 0 0
"2040" "KhPolQ_K12n_782!" 12 0 0 0
"2041" "KhPolQ_K12n_783" 12 0 -2 2
"2042" "KhPolQ_K12n_783!" 12 0 2 -2
"2043" "KhPolQ_K12n_784" 12 0 -2 2
"2044" "KhPolQ_K12n_784!" 12 0 2 -2
"2045" "KhPolQ_K12n_785" 12 0 2 -2
"2046" "KhPolQ_K12n_785!" 12 0 -2 2
"2047" "KhPolQ_K12n_786" 12 0 -2 2
"2048" "KhPolQ_K12n_786!" 12 0 2 -2
"2049" "KhPolQ_K12n_787" 12 0 -2 2
"2050" "KhPolQ_K12n_787!" 12 0 2 -2
"2051" "KhPolQ_K12n_788" 12 0 0 0
"2052" "KhPolQ_K12n_788!" 12 0 0 0
"2053" "KhPolQ_K12n_789" 12 0 0 0
"2054" "KhPolQ_K12n_789!" 12 0 0 0
"2055" "KhPolQ_K12n_790" 12 0 0 0
"2056" "KhPolQ_K12n_790!" 12 0 0 0
"2057" "KhPolQ_K12n_791" 12 0 -4 4
"2058" "KhPolQ_K12n_791!" 12 0 4 -4
"2059" "KhPolQ_K12n_792" 12 0 2 -2
"2060" "KhPolQ_K12n_792!" 12 0 -2 2
"2061" "KhPolQ_K12n_793" 12 0 -4 4
"2062" "KhPolQ_K12n_793!" 12 0 4 -4
"2063" "KhPolQ_K12n_794" 12 0 0 0
"2064" "KhPolQ_K12n_794!" 12 0 0 0
"2065" "KhPolQ_K12n_795" 12 0 -2 2
"2066" "KhPolQ_K12n_795!" 12 0 2 -2
"2067" "KhPolQ_K12n_796" 12 0 -4 4
"2068" "KhPolQ_K12n_796!" 12 0 4 -4
"2069" "KhPolQ_K12n_797" 12 0 -2 2
"2070" "KhPolQ_K12n_797!" 12 0 2 -2
"2071" "KhPolQ_K12n_798" 12 0 2 -2
"2072" "KhPolQ_K12n_798!" 12 0 -2 2
"2073" "KhPolQ_K12n_799" 12 0 -2 2
"2074" "KhPolQ_K12n_799!" 12 0 2 -2
"2075" "KhPolQ_K12n_800" 12 0 2 -2
"2076" "KhPolQ_K12n_800!" 12 0 -2 2
"2077" "KhPolQ_K12n_801" 12 0 -2 4
"2078" "KhPolQ_K12n_801!" 12 0 2 -4
"2079" "KhPolQ_K12n_802" 12 0 0 0
"2080" "KhPolQ_K12n_802!" 12 0 0 0
"2081" "KhPolQ_K12n_803" 12 0 -4 4
"2082" "KhPolQ_K12n_803!" 12 0 4 -4
"2083" "KhPolQ_K12n_804" 12 0 -2 2
"2084" "KhPolQ_K12n_804!" 12 0 2 -2
"2085" "KhPolQ_K12n_805" 12 0 0 0
"2086" "KhPolQ_K12n_805!" 12 0 0 0
"2087" "KhPolQ_K12n_806" 12 0 -6 6
"2088" "KhPolQ_K12n_806!" 12 0 6 -6
"2089" "KhPolQ_K12n_807" 12 0 -4 4
"2090" "KhPolQ_K12n_807!" 12 0 4 -4
"2091" "KhPolQ_K12n_808" 12 0 -2 2
"2092" "KhPolQ_K12n_808!" 12 0 2 -2
"2093" "KhPolQ_K12n_809" 12 0 -2 2
"2094" "KhPolQ_K12n_809!" 12 0 2 -2
"2095" "KhPolQ_K12n_810" 12 0 -2 0
"2096" "KhPolQ_K12n_810!" 12 0 2 0
"2097" "KhPolQ_K12n_811" 12 0 -2 2
"2098" "KhPolQ_K12n_811!" 12 0 2 -2
"2099" "KhPolQ_K12n_812" 12 0 0 0
"2100" "KhPolQ_K12n_812!" 12 0 0 0
"2101" "KhPolQ_K12n_813" 12 0 0 0
"2102" "KhPolQ_K12n_813!" 12 0 0 0
"2103" "KhPolQ_K12n_814" 12 0 -2 2
"2104" "KhPolQ_K12n_814!" 12 0 2 -2
"2105" "KhPolQ_K12n_815" 12 0 -2 0
"2106" "KhPolQ_K12n_815!" 12 0 2 0
"2107" "KhPolQ_K12n_816" 12 0 0 0
"2108" "KhPolQ_K12n_816!" 12 0 0 0
"2109" "KhPolQ_K12n_817" 12 0 0 0
"2110" "KhPolQ_K12n_817!" 12 0 0 0
"2111" "KhPolQ_K12n_818" 12 0 -2 2
"2112" "KhPolQ_K12n_818!" 12 0 2 -2
"2113" "KhPolQ_K12n_819" 12 0 -2 2
"2114" "KhPolQ_K12n_819!" 12 0 2 -2
"2115" "KhPolQ_K12n_820" 12 0 6 -6
"2116" "KhPolQ_K12n_820!" 12 0 -6 6
"2117" "KhPolQ_K12n_821" 12 0 2 -2
"2118" "KhPolQ_K12n_821!" 12 0 -2 2
"2119" "KhPolQ_K12n_822" 12 0 -2 2
"2120" "KhPolQ_K12n_822!" 12 0 2 -2
"2121" "KhPolQ_K12n_823" 12 0 4 -4
"2122" "KhPolQ_K12n_823!" 12 0 -4 4
"2123" "KhPolQ_K12n_824" 12 0 0 0
"2124" "KhPolQ_K12n_824!" 12 0 0 0
"2125" "KhPolQ_K12n_825" 12 0 0 0
"2126" "KhPolQ_K12n_825!" 12 0 0 0
"2127" "KhPolQ_K12n_826" 12 0 -2 2
"2128" "KhPolQ_K12n_826!" 12 0 2 -2
"2129" "KhPolQ_K12n_827" 12 0 -2 2
"2130" "KhPolQ_K12n_827!" 12 0 2 -2
"2131" "KhPolQ_K12n_828" 12 0 0 0
"2132" "KhPolQ_K12n_828!" 12 0 0 0
"2133" "KhPolQ_K12n_829" 12 0 2 -2
"2134" "KhPolQ_K12n_829!" 12 0 -2 2
"2135" "KhPolQ_K12n_830" 12 0 -4 6
"2136" "KhPolQ_K12n_830!" 12 0 4 -6
"2137" "KhPolQ_K12n_831" 12 0 -2 2
"2138" "KhPolQ_K12n_831!" 12 0 2 -2
"2139" "KhPolQ_K12n_832" 12 0 4 -4
"2140" "KhPolQ_K12n_832!" 12 0 -4 4
"2141" "KhPolQ_K12n_833" 12 0 2 -2
"2142" "KhPolQ_K12n_833!" 12 0 -2 2
"2143" "KhPolQ_K12n_834" 12 0 -4 4
"2144" "KhPolQ_K12n_834!" 12 0 4 -4
"2145" "KhPolQ_K12n_835" 12 0 0 0
"2146" "KhPolQ_K12n_835!" 12 0 0 0
"2147" "KhPolQ_K12n_836" 12 0 -4 4
"2148" "KhPolQ_K12n_836!" 12 0 4 -4
"2149" "KhPolQ_K12n_837" 12 0 0 0
"2150" "KhPolQ_K12n_837!" 12 0 0 0
"2151" "KhPolQ_K12n_838" 12 0 0 0
"2152" "KhPolQ_K12n_838!" 12 0 0 0
"2153" "KhPolQ_K12n_839" 12 0 4 -4
"2154" "KhPolQ_K12n_839!" 12 0 -4 4
"2155" "KhPolQ_K12n_840" 12 0 2 -2
"2156" "KhPolQ_K12n_840!" 12 0 -2 2
"2157" "KhPolQ_K12n_841" 12 0 0 0
"2158" "KhPolQ_K12n_841!" 12 0 0 0
"2159" "KhPolQ_K12n_842" 12 0 0 0
"2160" "KhPolQ_K12n_842!" 12 0 0 0
"2161" "KhPolQ_K12n_843" 12 0 -2 2
"2162" "KhPolQ_K12n_843!" 12 0 2 -2
"2163" "KhPolQ_K12n_844" 12 0 2 -2
"2164" "KhPolQ_K12n_844!" 12 0 -2 2
"2165" "KhPolQ_K12n_845" 12 0 -2 2
"2166" "KhPolQ_K12n_845!" 12 0 2 -2
"2167" "KhPolQ_K12n_846" 12 0 0 0
"2168" "KhPolQ_K12n_846!" 12 0 0 0
"2169" "KhPolQ_K12n_847" 12 0 -2 2
"2170" "KhPolQ_K12n_847!" 12 0 2 -2
"2171" "KhPolQ_K12n_848" 12 0 -4 4
"2172" "KhPolQ_K12n_848!" 12 0 4 -4
"2173" "KhPolQ_K12n_849" 12 0 -4 4
"2174" "KhPolQ_K12n_849!" 12 0 4 -4
"2175" "KhPolQ_K12n_850" 12 0 -6 8
"2176" "KhPolQ_K12n_850!" 12 0 6 -8
"2177" "KhPolQ_K12n_851" 12 0 -4 6
"2178" "KhPolQ_K12n_851!" 12 0 4 -6
"2179" "KhPolQ_K12n_852" 12 0 0 0
"2180" "KhPolQ_K12n_852!" 12 0 0 0
"2181" "KhPolQ_K12n_853" 12 0 0 0
"2182" "KhPolQ_K12n_853!" 12 0 0 0
"2183" "KhPolQ_K12n_854" 12 0 -2 2
"2184" "KhPolQ_K12n_854!" 12 0 2 -2
"2185" "KhPolQ_K12n_855" 12 0 0 0
"2186" "KhPolQ_K12n_855!" 12 0 0 0
"2187" "KhPolQ_K12n_856" 12 0 2 -2
"2188" "KhPolQ_K12n_856!" 12 0 -2 2
"2189" "KhPolQ_K12n_857" 12 0 2 -2
"2190" "KhPolQ_K12n_857!" 12 0 -2 2
"2191" "KhPolQ_K12n_858" 12 0 2 -2
"2192" "KhPolQ_K12n_858!" 12 0 -2 2
"2193" "KhPolQ_K12n_859" 12 0 0 0
"2194" "KhPolQ_K12n_859!" 12 0 0 0
"2195" "KhPolQ_K12n_860" 12 0 2 -2
"2196" "KhPolQ_K12n_860!" 12 0 -2 2
"2197" "KhPolQ_K12n_861" 12 0 -2 2
"2198" "KhPolQ_K12n_861!" 12 0 2 -2
"2199" "KhPolQ_K12n_862" 12 0 -2 2
"2200" "KhPolQ_K12n_862!" 12 0 2 -2
"2201" "KhPolQ_K12n_863" 12 0 -4 4
"2202" "KhPolQ_K12n_863!" 12 0 4 -4
"2203" "KhPolQ_K12n_864" 12 0 -2 2
"2204" "KhPolQ_K12n_864!" 12 0 2 -2
"2205" "KhPolQ_K12n_865" 12 0 2 -2
"2206" "KhPolQ_K12n_865!" 12 0 -2 2
"2207" "KhPolQ_K12n_866" 12 0 0 0
"2208" "KhPolQ_K12n_866!" 12 0 0 0
"2209" "KhPolQ_K12n_867" 12 0 4 -4
"2210" "KhPolQ_K12n_867!" 12 0 -4 4
"2211" "KhPolQ_K12n_868" 12 0 0 0
"2212" "KhPolQ_K12n_868!" 12 0 0 0
"2213" "KhPolQ_K12n_869" 12 0 -2 2
"2214" "KhPolQ_K12n_869!" 12 0 2 -2
"2215" "KhPolQ_K12n_870" 12 0 0 0
"2216" "KhPolQ_K12n_870!" 12 0 0 0
"2217" "KhPolQ_K12n_871" 12 0 -2 2
"2218" "KhPolQ_K12n_871!" 12 0 2 -2
"2219" "KhPolQ_K12n_872" 12 0 2 -2
"2220" "KhPolQ_K12n_872!" 12 0 -2 2
"2221" "KhPolQ_K12n_873" 12 0 0 0
"2222" "KhPolQ_K12n_873!" 12 0 0 0
"2223" "KhPolQ_K12n_874" 12 0 -2 2
"2224" "KhPolQ_K12n_874!" 12 0 2 -2
"2225" "KhPolQ_K12n_875" 12 0 -2 2
"2226" "KhPolQ_K12n_875!" 12 0 2 -2
"2227" "KhPolQ_K12n_876" 12 0 0 0
"2228" "KhPolQ_K12n_876!" 12 0 0 0
"2229" "KhPolQ_K12n_877" 12 0 2 -2
"2230" "KhPolQ_K12n_877!" 12 0 -2 2
"2231" "KhPolQ_K12n_878" 12 0 -2 2
"2232" "KhPolQ_K12n_878!" 12 0 2 -2
"2233" "KhPolQ_K12n_879" 12 0 2 -2
"2234" "KhPolQ_K12n_879!" 12 0 -2 2
"2235" "KhPolQ_K12n_880" 12 0 0 0
"2236" "KhPolQ_K12n_880!" 12 0 0 0
"2237" "KhPolQ_K12n_881" 12 0 -4 4
"2238" "KhPolQ_K12n_881!" 12 0 4 -4
"2239" "KhPolQ_K12n_882" 12 0 6 -6
"2240" "KhPolQ_K12n_882!" 12 0 -6 6
"2241" "KhPolQ_K12n_883" 12 0 -2 2
"2242" "KhPolQ_K12n_883!" 12 0 2 -2
"2243" "KhPolQ_K12n_884" 12 0 0 0
"2244" "KhPolQ_K12n_884!" 12 0 0 0
"2245" "KhPolQ_K12n_885" 12 0 0 0
"2246" "KhPolQ_K12n_885!" 12 0 0 0
"2247" "KhPolQ_K12n_886" 12 0 -2 2
"2248" "KhPolQ_K12n_886!" 12 0 2 -2
"2249" "KhPolQ_K12n_887" 12 0 -4 4
"2250" "KhPolQ_K12n_887!" 12 0 4 -4
"2251" "KhPolQ_K12n_888" 12 0 -8 10
"2252" "KhPolQ_K12n_888!" 12 0 8 -10
"2253" "KhPolQ_K13n_1" 13 0 0 0
"2254" "KhPolQ_K13n_1!" 13 0 0 0
"2255" "KhPolQ_K13n_2" 13 0 -2 2
"2256" "KhPolQ_K13n_2!" 13 0 2 -2
"2257" "KhPolQ_K13n_3" 13 0 0 0
"2258" "KhPolQ_K13n_3!" 13 0 0 0
"2259" "KhPolQ_K13n_4" 13 0 2 0
"2260" "KhPolQ_K13n_4!" 13 0 -2 0
"2261" "KhPolQ_K13n_5" 13 0 -4 4
"2262" "KhPolQ_K13n_5!" 13 0 4 -4
"2263" "KhPolQ_K13n_6" 13 0 2 -2
"2264" "KhPolQ_K13n_6!" 13 0 -2 2
"2265" "KhPolQ_K13n_7" 13 0 2 0
"2266" "KhPolQ_K13n_7!" 13 0 -2 0
"2267" "KhPolQ_K13n_8" 13 0 -2 2
"2268" "KhPolQ_K13n_8!" 13 0 2 -2
"2269" "KhPolQ_K13n_9" 13 0 0 0
"2270" "KhPolQ_K13n_9!" 13 0 0 0
"2271" "KhPolQ_K13n_10" 13 0 -2 2
"2272" "KhPolQ_K13n_10!" 13 0 2 -2
"2273" "KhPolQ_K13n_11" 13 0 4 -4
"2274" "KhPolQ_K13n_11!" 13 0 -4 4
"2275" "KhPolQ_K13n_12" 13 0 -6 6
"2276" "KhPolQ_K13n_12!" 13 0 6 -6
"2277" "KhPolQ_K13n_13" 13 0 4 -4
"2278" "KhPolQ_K13n_13!" 13 0 -4 4
"2279" "KhPolQ_K13n_14" 13 0 2 -2
"2280" "KhPolQ_K13n_14!" 13 0 -2 2
"2281" "KhPolQ_K13n_15" 13 0 -4 4
"2282" "KhPolQ_K13n_15!" 13 0 4 -4
"2283" "KhPolQ_K13n_16" 13 0 2 -2
"2284" "KhPolQ_K13n_16!" 13 0 -2 2
"2285" "KhPolQ_K13n_17" 13 0 -2 2
"2286" "KhPolQ_K13n_17!" 13 0 2 -2
"2287" "KhPolQ_K13n_18" 13 0 4 -4
"2288" "KhPolQ_K13n_18!" 13 0 -4 4
"2289" "KhPolQ_K13n_19" 13 0 -6 6
"2290" "KhPolQ_K13n_19!" 13 0 6 -6
"2291" "KhPolQ_K13n_20" 13 0 0 0
"2292" "KhPolQ_K13n_20!" 13 0 0 0
"2293" "KhPolQ_K13n_21" 13 0 -2 2
"2294" "KhPolQ_K13n_21!" 13 0 2 -2
"2295" "KhPolQ_K13n_22" 13 0 0 0
"2296" "KhPolQ_K13n_22!" 13 0 0 0
"2297" "KhPolQ_K13n_23" 13 0 2 -2
"2298" "KhPolQ_K13n_23!" 13 0 -2 2
"2299" "KhPolQ_K13n_24" 13 0 -4 4
"2300" "KhPolQ_K13n_24!" 13 0 4 -4
"2301" "KhPolQ_K13n_25" 13 0 2 -2
"2302" "KhPolQ_K13n_25!" 13 0 -2 2
"2303" "KhPolQ_K13n_26" 13 0 -4 6
"2304" "KhPolQ_K13n_26!" 13 0 4 -6
"2305" "KhPolQ_K13n_27" 13 0 -2 2
"2306" "KhPolQ_K13n_27!" 13 0 2 -2
"2307" "KhPolQ_K13n_28" 13 0 -4 4
"2308" "KhPolQ_K13n_28!" 13 0 4 -4
"2309" "KhPolQ_K13n_29" 13 0 6 -6
"2310" "KhPolQ_K13n_29!" 13 0 -6 6
"2311" "KhPolQ_K13n_30" 13 0 -4 4
"2312" "KhPolQ_K13n_30!" 13 0 4 -4
"2313" "KhPolQ_K13n_31" 13 0 2 -2
"2314" "KhPolQ_K13n_31!" 13 0 -2 2
"2315" "KhPolQ_K13n_32" 13 0 -4 4
"2316" "KhPolQ_K13n_32!" 13 0 4 -4
"2317" "KhPolQ_K13n_33" 13 0 2 0
"2318" "KhPolQ_K13n_33!" 13 0 -2 0
"2319" "KhPolQ_K13n_34" 13 0 4 -4
"2320" "KhPolQ_K13n_34!" 13 0 -4 4
"2321" "KhPolQ_K13n_35" 13 0 -2 2
"2322" "KhPolQ_K13n_35!" 13 0 2 -2
"2323" "KhPolQ_K13n_36" 13 0 2 -2
"2324" "KhPolQ_K13n_36!" 13 0 -2 2
"2325" "KhPolQ_K13n_37" 13 0 0 0
"2326" "KhPolQ_K13n_37!" 13 0 0 0
"2327" "KhPolQ_K13n_38" 13 0 0 0
"2328" "KhPolQ_K13n_38!" 13 0 0 0
"2329" "KhPolQ_K13n_39" 13 0 -2 2
"2330" "KhPolQ_K13n_39!" 13 0 2 -2
"2331" "KhPolQ_K13n_40" 13 0 0 0
"2332" "KhPolQ_K13n_40!" 13 0 0 0
"2333" "KhPolQ_K13n_41" 13 0 2 -2
"2334" "KhPolQ_K13n_41!" 13 0 -2 2
"2335" "KhPolQ_K13n_42" 13 0 -4 4
"2336" "KhPolQ_K13n_42!" 13 0 4 -4
"2337" "KhPolQ_K13n_43" 13 0 4 -4
"2338" "KhPolQ_K13n_43!" 13 0 -4 4
"2339" "KhPolQ_K13n_44" 13 0 6 -6
"2340" "KhPolQ_K13n_44!" 13 0 -6 6
"2341" "KhPolQ_K13n_45" 13 0 -4 4
"2342" "KhPolQ_K13n_45!" 13 0 4 -4
"2343" "KhPolQ_K13n_46" 13 0 2 -2
"2344" "KhPolQ_K13n_46!" 13 0 -2 2
"2345" "KhPolQ_K13n_47" 13 0 -4 4
"2346" "KhPolQ_K13n_47!" 13 0 4 -4
"2347" "KhPolQ_K13n_48" 13 0 2 -2
"2348" "KhPolQ_K13n_48!" 13 0 -2 2
"2349" "KhPolQ_K13n_49" 13 0 4 -4
"2350" "KhPolQ_K13n_49!" 13 0 -4 4
"2351" "KhPolQ_K13n_50" 13 0 -2 2
"2352" "KhPolQ_K13n_50!" 13 0 2 -2
"2353" "KhPolQ_K13n_51" 13 0 0 0
"2354" "KhPolQ_K13n_51!" 13 0 0 0
"2355" "KhPolQ_K13n_52" 13 0 -2 2
"2356" "KhPolQ_K13n_52!" 13 0 2 -2
"2357" "KhPolQ_K13n_53" 13 0 0 0
"2358" "KhPolQ_K13n_53!" 13 0 0 0
"2359" "KhPolQ_K13n_54" 13 0 -4 4
"2360" "KhPolQ_K13n_54!" 13 0 4 -4
"2361" "KhPolQ_K13n_55" 13 0 6 -6
"2362" "KhPolQ_K13n_55!" 13 0 -6 6
"2363" "KhPolQ_K13n_56" 13 0 -6 8
"2364" "KhPolQ_K13n_56!" 13 0 6 -8
"2365" "KhPolQ_K13n_57" 13 0 -2 2
"2366" "KhPolQ_K13n_57!" 13 0 2 -2
"2367" "KhPolQ_K13n_58" 13 0 4 -4
"2368" "KhPolQ_K13n_58!" 13 0 -4 4
"2369" "KhPolQ_K13n_59" 13 0 -6 6
"2370" "KhPolQ_K13n_59!" 13 0 6 -6
"2371" "KhPolQ_K13n_60" 13 0 4 -2
"2372" "KhPolQ_K13n_60!" 13 0 -4 2
"2373" "KhPolQ_K13n_61" 13 0 -2 4
"2374" "KhPolQ_K13n_61!" 13 0 2 -4
"2375" "KhPolQ_K13n_62" 13 0 0 2
"2376" "KhPolQ_K13n_62!" 13 0 0 -2
"2377" "KhPolQ_K13n_63" 13 0 -2 2
"2378" "KhPolQ_K13n_63!" 13 0 2 -2
"2379" "KhPolQ_K13n_64" 13 0 0 0
"2380" "KhPolQ_K13n_64!" 13 0 0 0
"2381" "KhPolQ_K13n_65" 13 0 0 0
"2382" "KhPolQ_K13n_65!" 13 0 0 0
"2383" "KhPolQ_K13n_66" 13 0 0 0
"2384" "KhPolQ_K13n_66!" 13 0 0 0
"2385" "KhPolQ_K13n_67" 13 0 -2 2
"2386" "KhPolQ_K13n_67!" 13 0 2 -2
"2387" "KhPolQ_K13n_68" 13 0 0 0
"2388" "KhPolQ_K13n_68!" 13 0 0 0
"2389" "KhPolQ_K13n_69" 13 0 -2 2
"2390" "KhPolQ_K13n_69!" 13 0 2 -2
"2391" "KhPolQ_K13n_70" 13 0 0 0
"2392" "KhPolQ_K13n_70!" 13 0 0 0
"2393" "KhPolQ_K13n_71" 13 0 0 0
"2394" "KhPolQ_K13n_71!" 13 0 0 0
"2395" "KhPolQ_K13n_72" 13 0 0 0
"2396" "KhPolQ_K13n_72!" 13 0 0 0
"2397" "KhPolQ_K13n_73" 13 0 2 -2
"2398" "KhPolQ_K13n_73!" 13 0 -2 2
"2399" "KhPolQ_K13n_74" 13 0 -4 4
"2400" "KhPolQ_K13n_74!" 13 0 4 -4
"2401" "KhPolQ_K13n_75" 13 0 2 -2
"2402" "KhPolQ_K13n_75!" 13 0 -2 2
"2403" "KhPolQ_K13n_76" 13 0 -4 6
"2404" "KhPolQ_K13n_76!" 13 0 4 -6
"2405" "KhPolQ_K13n_77" 13 0 -4 4
"2406" "KhPolQ_K13n_77!" 13 0 4 -4
"2407" "KhPolQ_K13n_78" 13 0 -2 2
"2408" "KhPolQ_K13n_78!" 13 0 2 -2
"2409" "KhPolQ_K13n_79" 13 0 6 -6
"2410" "KhPolQ_K13n_79!" 13 0 -6 6
"2411" "KhPolQ_K13n_80" 13 0 -4 4
"2412" "KhPolQ_K13n_80!" 13 0 4 -4
"2413" "KhPolQ_K13n_81" 13 0 2 -2
"2414" "KhPolQ_K13n_81!" 13 0 -2 2
"2415" "KhPolQ_K13n_82" 13 0 -4 4
"2416" "KhPolQ_K13n_82!" 13 0 4 -4
"2417" "KhPolQ_K13n_83" 13 0 2 0
"2418" "KhPolQ_K13n_83!" 13 0 -2 0
"2419" "KhPolQ_K13n_84" 13 0 0 0
"2420" "KhPolQ_K13n_84!" 13 0 0 0
"2421" "KhPolQ_K13n_85" 13 0 -2 2
"2422" "KhPolQ_K13n_85!" 13 0 2 -2
"2423" "KhPolQ_K13n_86" 13 0 0 0
"2424" "KhPolQ_K13n_86!" 13 0 0 0
"2425" "KhPolQ_K13n_87" 13 0 0 0
"2426" "KhPolQ_K13n_87!" 13 0 0 0
"2427" "KhPolQ_K13n_88" 13 0 -2 2
"2428" "KhPolQ_K13n_88!" 13 0 2 -2
"2429" "KhPolQ_K13n_89" 13 0 0 0
"2430" "KhPolQ_K13n_89!" 13 0 0 0
"2431" "KhPolQ_K13n_90" 13 0 4 -2
"2432" "KhPolQ_K13n_90!" 13 0 -4 2
"2433" "KhPolQ_K13n_91" 13 0 -6 6
"2434" "KhPolQ_K13n_91!" 13 0 6 -6
"2435" "KhPolQ_K13n_92" 13 0 4 -4
"2436" "KhPolQ_K13n_92!" 13 0 -4 4
"2437" "KhPolQ_K13n_93" 13 0 0 2
"2438" "KhPolQ_K13n_93!" 13 0 0 -2
"2439" "KhPolQ_K13n_94" 13 0 -2 2
"2440" "KhPolQ_K13n_94!" 13 0 2 -2
"2441" "KhPolQ_K13n_95" 13 0 0 0
"2442" "KhPolQ_K13n_95!" 13 0 0 0
"2443" "KhPolQ_K13n_96" 13 0 -2 2
"2444" "KhPolQ_K13n_96!" 13 0 2 -2
"2445" "KhPolQ_K13n_97" 13 0 0 0
"2446" "KhPolQ_K13n_97!" 13 0 0 0
"2447" "KhPolQ_K13n_98" 13 0 -6 6
"2448" "KhPolQ_K13n_98!" 13 0 6 -6
"2449" "KhPolQ_K13n_99" 13 0 0 2
"2450" "KhPolQ_K13n_99!" 13 0 0 -2
"2451" "KhPolQ_K13n_100" 13 0 -2 2
"2452" "KhPolQ_K13n_100!" 13 0 2 -2
"2453" "KhPolQ_K13n_101" 13 0 0 0
"2454" "KhPolQ_K13n_101!" 13 0 0 0
"2455" "KhPolQ_K13n_102" 13 0 2 -2
"2456" "KhPolQ_K13n_102!" 13 0 -2 2
"2457" "KhPolQ_K13n_103" 13 0 -4 4
"2458" "KhPolQ_K13n_103!" 13 0 4 -4
"2459" "KhPolQ_K13n_104" 13 0 2 -2
"2460" "KhPolQ_K13n_104!" 13 0 -2 2
"2461" "KhPolQ_K13n_105" 13 0 -4 4
"2462" "KhPolQ_K13n_105!" 13 0 4 -4
"2463" "KhPolQ_K13n_106" 13 0 2 -2
"2464" "KhPolQ_K13n_106!" 13 0 -2 2
"2465" "KhPolQ_K13n_107" 13 0 4 -4
"2466" "KhPolQ_K13n_107!" 13 0 -4 4
"2467" "KhPolQ_K13n_108" 13 0 -6 6
