"knot_id" "number_of_crossings" "is_alternating" "signature" "s-value" "norm"
"11517" "KhPolQ_K13n_4633" 13 0 -6 6 14.3874945699382
"11518" "KhPolQ_K13n_4633!" 13 0 6 -6 14.3874945699382
"11519" "KhPolQ_K13n_4634" 13 0 -2 2 8.66025403784439
"11520" "KhPolQ_K13n_4634!" 13 0 2 -2 8.66025403784439
"11521" "KhPolQ_K13n_4635" 13 0 -6 8 23.388031127053
"11522" "KhPolQ_K13n_4635!" 13 0 6 -8 23.388031127053
"11523" "KhPolQ_K13n_4636" 13 0 -4 4 71.4352853987439
"11524" "KhPolQ_K13n_4636!" 13 0 4 -4 71.4352853987439
"11525" "KhPolQ_K13n_4637" 13 0 -4 4 37.1079506305589
"11526" "KhPolQ_K13n_4637!" 13 0 4 -4 37.1079506305589
"11527" "KhPolQ_K13n_4638" 13 0 0 0 13.076696830622
"11528" "KhPolQ_K13n_4638!" 13 0 0 0 13.076696830622
"11529" "KhPolQ_K13n_4639" 13 0 -4 8 2.23606797749979
"11530" "KhPolQ_K13n_4639!" 13 0 4 -8 2.23606797749979
"11531" "KhPolQ_K13n_4640" 13 0 -2 4 11.1803398874989
"11532" "KhPolQ_K13n_4640!" 13 0 2 -4 11.1803398874989
"11533" "KhPolQ_K13n_4641" 13 0 -4 6 23.6431808350738
"11534" "KhPolQ_K13n_4641!" 13 0 4 -6 23.6431808350738
"11535" "KhPolQ_K13n_4642" 13 0 -2 2 84.9058301885094
"11536" "KhPolQ_K13n_4642!" 13 0 2 -2 84.9058301885094
"11537" "KhPolQ_K13n_4643" 13 0 2 -2 14.247806848775
"11538" "KhPolQ_K13n_4643!" 13 0 -2 2 14.247806848775
"11539" "KhPolQ_K13n_4644" 13 0 0 0 48.7954915950234
"11540" "KhPolQ_K13n_4644!" 13 0 0 0 48.7954915950234
"11541" "KhPolQ_K13n_4645" 13 0 0 0 65.2763356814704
"11542" "KhPolQ_K13n_4645!" 13 0 0 0 65.2763356814704
"11543" "KhPolQ_K13n_4646" 13 0 -2 2 60.7206719330411
"11544" "KhPolQ_K13n_4646!" 13 0 2 -2 60.7206719330411
"11545" "KhPolQ_K13n_4647" 13 0 0 0 45.2216762183801
"11546" "KhPolQ_K13n_4647!" 13 0 0 0 45.2216762183801
"11547" "KhPolQ_K13n_4648" 13 0 -2 2 56.771471708949
"11548" "KhPolQ_K13n_4648!" 13 0 2 -2 56.771471708949
"11549" "KhPolQ_K13n_4649" 13 0 0 0 26.134268690744
"11550" "KhPolQ_K13n_4649!" 13 0 0 0 26.134268690744
"11551" "KhPolQ_K13n_4650" 13 0 -2 2 49.4469412603045
"11552" "KhPolQ_K13n_4650!" 13 0 2 -2 49.4469412603045
"11553" "KhPolQ_K13n_4651" 13 0 0 0 63.663176169588
"11554" "KhPolQ_K13n_4651!" 13 0 0 0 63.663176169588
"11555" "KhPolQ_K13n_4652" 13 0 0 0 69.3325320466518
"11556" "KhPolQ_K13n_4652!" 13 0 0 0 69.3325320466518
"11557" "KhPolQ_K13n_4653" 13 0 -4 4 14.1774468787578
"11558" "KhPolQ_K13n_4653!" 13 0 4 -4 14.1774468787578
"11559" "KhPolQ_K13n_4654" 13 0 -4 4 60.0583050043872
"11560" "KhPolQ_K13n_4654!" 13 0 4 -4 60.0583050043872
"11561" "KhPolQ_K13n_4655" 13 0 -2 2 37.9341534767813
"11562" "KhPolQ_K13n_4655!" 13 0 2 -2 37.9341534767813
"11563" "KhPolQ_K13n_4656" 13 0 0 0 71.3512438574129
"11564" "KhPolQ_K13n_4656!" 13 0 0 0 71.3512438574129
"11565" "KhPolQ_K13n_4657" 13 0 0 0 95.5353337776134
"11566" "KhPolQ_K13n_4657!" 13 0 0 0 95.5353337776134
"11567" "KhPolQ_K13n_4658" 13 0 4 -4 15.7797338380595
"11568" "KhPolQ_K13n_4658!" 13 0 -4 4 15.7797338380595
"11569" "KhPolQ_K13n_4659" 13 0 0 0 8.77496438739212
"11570" "KhPolQ_K13n_4659!" 13 0 0 0 8.77496438739212
"11571" "KhPolQ_K13n_4660" 13 0 0 0 56.4003546088143
"11572" "KhPolQ_K13n_4660!" 13 0 0 0 56.4003546088143
"11573" "KhPolQ_K13n_4661" 13 0 -4 4 72.6291952316698
"11574" "KhPolQ_K13n_4661!" 13 0 4 -4 72.6291952316698
"11575" "KhPolQ_K13n_4662" 13 0 2 -2 56.9473440996154
"11576" "KhPolQ_K13n_4662!" 13 0 -2 2 56.9473440996154
"11577" "KhPolQ_K13n_4663" 13 0 2 -2 59.1354377678901
"11578" "KhPolQ_K13n_4663!" 13 0 -2 2 59.1354377678901
"11579" "KhPolQ_K13n_4664" 13 0 0 0 34.2490875790874
"11580" "KhPolQ_K13n_4664!" 13 0 0 0 34.2490875790874
"11581" "KhPolQ_K13n_4665" 13 0 0 0 47.4025315779653
"11582" "KhPolQ_K13n_4665!" 13 0 0 0 47.4025315779653
"11583" "KhPolQ_K13n_4666" 13 0 -2 2 108.770400385399
"11584" "KhPolQ_K13n_4666!" 13 0 2 -2 108.770400385399
"11585" "KhPolQ_K13n_4667" 13 0 -2 2 59.0338885725818
"11586" "KhPolQ_K13n_4667!" 13 0 2 -2 59.0338885725818
"11587" "KhPolQ_K13n_4668" 13 0 -4 4 84.5399313933954
"11588" "KhPolQ_K13n_4668!" 13 0 4 -4 84.5399313933954
"11589" "KhPolQ_K13n_4669" 13 0 2 -2 66.4003012041361
"11590" "KhPolQ_K13n_4669!" 13 0 -2 2 66.4003012041361
"11591" "KhPolQ_K13n_4670" 13 0 2 -2 61.4410286372225
"11592" "KhPolQ_K13n_4670!" 13 0 -2 2 61.4410286372225
"11593" "KhPolQ_K13n_4671" 13 0 2 -2 46.9148164229596
"11594" "KhPolQ_K13n_4671!" 13 0 -2 2 46.9148164229596
"11595" "KhPolQ_K13n_4672" 13 0 2 -2 50.1497756724793
"11596" "KhPolQ_K13n_4672!" 13 0 -2 2 50.1497756724793
"11597" "KhPolQ_K13n_4673" 13 0 -2 2 65.5972560401729
"11598" "KhPolQ_K13n_4673!" 13 0 2 -2 65.5972560401729
"11599" "KhPolQ_K13n_4674" 13 0 0 0 42.8835632847831
"11600" "KhPolQ_K13n_4674!" 13 0 0 0 42.8835632847831
"11601" "KhPolQ_K13n_4675" 13 0 0 0 55.4887375960203
"11602" "KhPolQ_K13n_4675!" 13 0 0 0 55.4887375960203
"11603" "KhPolQ_K13n_4676" 13 0 -2 2 80.3305670339753
"11604" "KhPolQ_K13n_4676!" 13 0 2 -2 80.3305670339753
"11605" "KhPolQ_K13n_4677" 13 0 -4 4 44.2831796509691
"11606" "KhPolQ_K13n_4677!" 13 0 4 -4 44.2831796509691
"11607" "KhPolQ_K13n_4678" 13 0 2 -2 53.7121960079831
"11608" "KhPolQ_K13n_4678!" 13 0 -2 2 53.7121960079831
"11609" "KhPolQ_K13n_4679" 13 0 -4 4 92.3092628071528
"11610" "KhPolQ_K13n_4679!" 13 0 4 -4 92.3092628071528
"11611" "KhPolQ_K13n_4680" 13 0 0 0 62.6657801355732
"11612" "KhPolQ_K13n_4680!" 13 0 0 0 62.6657801355732
"11613" "KhPolQ_K13n_4681" 13 0 -4 4 39.8371685740842
"11614" "KhPolQ_K13n_4681!" 13 0 4 -4 39.8371685740842
"11615" "KhPolQ_K13n_4682" 13 0 -2 2 52.2589705218157
"11616" "KhPolQ_K13n_4682!" 13 0 2 -2 52.2589705218157
"11617" "KhPolQ_K13n_4683" 13 0 4 -4 31.6701752442262
"11618" "KhPolQ_K13n_4683!" 13 0 -4 4 31.6701752442262
"11619" "KhPolQ_K13n_4684" 13 0 -6 6 81.5291358963162
"11620" "KhPolQ_K13n_4684!" 13 0 6 -6 81.5291358963162
"11621" "KhPolQ_K13n_4685" 13 0 2 -2 49.749371855331
"11622" "KhPolQ_K13n_4685!" 13 0 -2 2 49.749371855331
"11623" "KhPolQ_K13n_4686" 13 0 -4 4 52.6212884676915
"11624" "KhPolQ_K13n_4686!" 13 0 4 -4 52.6212884676915
"11625" "KhPolQ_K13n_4687" 13 0 4 -4 24.5560583156173
"11626" "KhPolQ_K13n_4687!" 13 0 -4 4 24.5560583156173
"11627" "KhPolQ_K13n_4688" 13 0 -2 2 59.7076209541127
"11628" "KhPolQ_K13n_4688!" 13 0 2 -2 59.7076209541127
"11629" "KhPolQ_K13n_4689" 13 0 -2 2 86.0290648560125
"11630" "KhPolQ_K13n_4689!" 13 0 2 -2 86.0290648560125
"11631" "KhPolQ_K13n_4690" 13 0 -2 2 64.6142399166004
"11632" "KhPolQ_K13n_4690!" 13 0 2 -2 64.6142399166004
"11633" "KhPolQ_K13n_4691" 13 0 -4 4 41.146081222882
"11634" "KhPolQ_K13n_4691!" 13 0 4 -4 41.146081222882
"11635" "KhPolQ_K13n_4692" 13 0 0 0 96.6281532473844
"11636" "KhPolQ_K13n_4692!" 13 0 0 0 96.6281532473844
"11637" "KhPolQ_K13n_4693" 13 0 0 0 57.5239080730786
"11638" "KhPolQ_K13n_4693!" 13 0 0 0 57.5239080730786
"11639" "KhPolQ_K13n_4694" 13 0 -4 4 56.0446250768082
"11640" "KhPolQ_K13n_4694!" 13 0 4 -4 56.0446250768082
"11641" "KhPolQ_K13n_4695" 13 0 -4 4 42.9068759058499
"11642" "KhPolQ_K13n_4695!" 13 0 4 -4 42.9068759058499
"11643" "KhPolQ_K13n_4696" 13 0 4 -4 11.3578166916005
"11644" "KhPolQ_K13n_4696!" 13 0 -4 4 11.3578166916005
"11645" "KhPolQ_K13n_4697" 13 0 -2 2 70.4485627958442
"11646" "KhPolQ_K13n_4697!" 13 0 2 -2 70.4485627958442
"11647" "KhPolQ_K13n_4698" 13 0 -2 2 31.6385840391128
"11648" "KhPolQ_K13n_4698!" 13 0 2 -2 31.6385840391128
"11649" "KhPolQ_K13n_4699" 13 0 0 0 69.7065276713738
"11650" "KhPolQ_K13n_4699!" 13 0 0 0 69.7065276713738
"11651" "KhPolQ_K13n_4700" 13 0 -4 4 47.1487009365051
"11652" "KhPolQ_K13n_4700!" 13 0 4 -4 47.1487009365051
"11653" "KhPolQ_K13n_4701" 13 0 -2 2 56.8418859644893
"11654" "KhPolQ_K13n_4701!" 13 0 2 -2 56.8418859644893
"11655" "KhPolQ_K13n_4702" 13 0 -2 2 28.2665880502051
"11656" "KhPolQ_K13n_4702!" 13 0 2 -2 28.2665880502051
"11657" "KhPolQ_K13n_4703" 13 0 0 0 77.0129859179606
"11658" "KhPolQ_K13n_4703!" 13 0 0 0 77.0129859179606
"11659" "KhPolQ_K13n_4704" 13 0 2 -2 80.5170789336026
"11660" "KhPolQ_K13n_4704!" 13 0 -2 2 80.5170789336026
"11661" "KhPolQ_K13n_4705" 13 0 6 -6 46.2060602085917
"11662" "KhPolQ_K13n_4705!" 13 0 -6 6 46.2060602085917
"11663" "KhPolQ_K13n_4706" 13 0 2 -2 71.8679344353238
"11664" "KhPolQ_K13n_4706!" 13 0 -2 2 71.8679344353238
"11665" "KhPolQ_K13n_4707" 13 0 0 0 45.9456200306406
"11666" "KhPolQ_K13n_4707!" 13 0 0 0 45.9456200306406
"11667" "KhPolQ_K13n_4708" 13 0 -2 4 12.5299640861417
"11668" "KhPolQ_K13n_4708!" 13 0 2 -4 12.5299640861417
"11669" "KhPolQ_K13n_4709" 13 0 -2 2 86.527452291166
"11670" "KhPolQ_K13n_4709!" 13 0 2 -2 86.527452291166
"11671" "KhPolQ_K13n_4710" 13 0 2 -2 40.5092582010582
"11672" "KhPolQ_K13n_4710!" 13 0 -2 2 40.5092582010582
"11673" "KhPolQ_K13n_4711" 13 0 4 -4 39.7114593033296
"11674" "KhPolQ_K13n_4711!" 13 0 -4 4 39.7114593033296
"11675" "KhPolQ_K13n_4712" 13 0 4 -4 40.2119385257662
"11676" "KhPolQ_K13n_4712!" 13 0 -4 4 40.2119385257662
"11677" "KhPolQ_K13n_4713" 13 0 -2 2 11.2694276695846
"11678" "KhPolQ_K13n_4713!" 13 0 2 -2 11.2694276695846
"11679" "KhPolQ_K13n_4714" 13 0 4 -4 35.0570962859162
"11680" "KhPolQ_K13n_4714!" 13 0 -4 4 35.0570962859162
"11681" "KhPolQ_K13n_4715" 13 0 2 -2 46.4219775537406
"11682" "KhPolQ_K13n_4715!" 13 0 -2 2 46.4219775537406
"11683" "KhPolQ_K13n_4716" 13 0 0 0 7.54983443527075
"11684" "KhPolQ_K13n_4716!" 13 0 0 0 7.54983443527075
"11685" "KhPolQ_K13n_4717" 13 0 2 -2 68.0220552468095
"11686" "KhPolQ_K13n_4717!" 13 0 -2 2 68.0220552468095
"11687" "KhPolQ_K13n_4718" 13 0 4 -4 94.0691235209513
"11688" "KhPolQ_K13n_4718!" 13 0 -4 4 94.0691235209513
"11689" "KhPolQ_K13n_4719" 13 0 0 0 49.9099188538711
"11690" "KhPolQ_K13n_4719!" 13 0 0 0 49.9099188538711
"11691" "KhPolQ_K13n_4720" 13 0 2 -2 11
"11692" "KhPolQ_K13n_4720!" 13 0 -2 2 11
"11693" "KhPolQ_K13n_4721" 13 0 4 -4 48.8159809898357
"11694" "KhPolQ_K13n_4721!" 13 0 -4 4 48.8159809898357
"11695" "KhPolQ_K13n_4722" 13 0 -6 6 20.6639783197718
"11696" "KhPolQ_K13n_4722!" 13 0 6 -6 20.6639783197718
"11697" "KhPolQ_K13n_4723" 13 0 0 0 7.41619848709566
"11698" "KhPolQ_K13n_4723!" 13 0 0 0 7.41619848709566
"11699" "KhPolQ_K13n_4724" 13 0 2 -2 49.3254498205541
"11700" "KhPolQ_K13n_4724!" 13 0 -2 2 49.3254498205541
"11701" "KhPolQ_K13n_4725" 13 0 -4 4 40.4598566482878
"11702" "KhPolQ_K13n_4725!" 13 0 4 -4 40.4598566482878
"11703" "KhPolQ_K13n_4726" 13 0 2 -2 18.0831413200251
"11704" "KhPolQ_K13n_4726!" 13 0 -2 2 18.0831413200251
"11705" "KhPolQ_K13n_4727" 13 0 2 -2 32.2024843762092
"11706" "KhPolQ_K13n_4727!" 13 0 -2 2 32.2024843762092
"11707" "KhPolQ_K13n_4728" 13 0 -4 4 81.2957563468106
"11708" "KhPolQ_K13n_4728!" 13 0 4 -4 81.2957563468106
"11709" "KhPolQ_K13n_4729" 13 0 -2 2 67.8159273327439
"11710" "KhPolQ_K13n_4729!" 13 0 2 -2 67.8159273327439
"11711" "KhPolQ_K13n_4730" 13 0 -2 2 76.5049018037407
"11712" "KhPolQ_K13n_4730!" 13 0 2 -2 76.5049018037407
"11713" "KhPolQ_K13n_4731" 13 0 -4 4 52.9622507074614
"11714" "KhPolQ_K13n_4731!" 13 0 4 -4 52.9622507074614
"11715" "KhPolQ_K13n_4732" 13 0 0 0 78.3645327938603
"11716" "KhPolQ_K13n_4732!" 13 0 0 0 78.3645327938603
"11717" "KhPolQ_K13n_4733" 13 0 -2 2 33.2415402771893
"11718" "KhPolQ_K13n_4733!" 13 0 2 -2 33.2415402771893
"11719" "KhPolQ_K13n_4734" 13 0 0 0 74.1822081094921
"11720" "KhPolQ_K13n_4734!" 13 0 0 0 74.1822081094921
"11721" "KhPolQ_K13n_4735" 13 0 -4 4 43.3935479074943
"11722" "KhPolQ_K13n_4735!" 13 0 4 -4 43.3935479074943
"11723" "KhPolQ_K13n_4736" 13 0 -2 2 40.8778668719394
"11724" "KhPolQ_K13n_4736!" 13 0 2 -2 40.8778668719394
"11725" "KhPolQ_K13n_4737" 13 0 -2 2 7.54983443527075
"11726" "KhPolQ_K13n_4737!" 13 0 2 -2 7.54983443527075
"11727" "KhPolQ_K13n_4738" 13 0 -4 4 4.35889894354067
"11728" "KhPolQ_K13n_4738!" 13 0 4 -4 4.35889894354067
"11729" "KhPolQ_K13n_4739" 13 0 0 0 93.8136450629651
"11730" "KhPolQ_K13n_4739!" 13 0 0 0 93.8136450629651
"11731" "KhPolQ_K13n_4740" 13 0 4 -4 46.9361268108053
"11732" "KhPolQ_K13n_4740!" 13 0 -4 4 46.9361268108053
"11733" "KhPolQ_K13n_4741" 13 0 2 -2 79.1517529812196
"11734" "KhPolQ_K13n_4741!" 13 0 -2 2 79.1517529812196
"11735" "KhPolQ_K13n_4742" 13 0 -6 6 26.3628526529281
"11736" "KhPolQ_K13n_4742!" 13 0 6 -6 26.3628526529281
"11737" "KhPolQ_K13n_4743" 13 0 2 -2 64.9692234831231
"11738" "KhPolQ_K13n_4743!" 13 0 -2 2 64.9692234831231
"11739" "KhPolQ_K13n_4744" 13 0 -4 4 51.4295634824952
"11740" "KhPolQ_K13n_4744!" 13 0 4 -4 51.4295634824952
"11741" "KhPolQ_K13n_4745" 13 0 -4 4 37.1348892552543
"11742" "KhPolQ_K13n_4745!" 13 0 4 -4 37.1348892552543
"11743" "KhPolQ_K13n_4746" 13 0 0 0 52.5642464038057
"11744" "KhPolQ_K13n_4746!" 13 0 0 0 52.5642464038057
"11745" "KhPolQ_K13n_4747" 13 0 4 -4 67.4166151627327
"11746" "KhPolQ_K13n_4747!" 13 0 -4 4 67.4166151627327
"11747" "KhPolQ_K13n_4748" 13 0 0 0 36.0416425818802
"11748" "KhPolQ_K13n_4748!" 13 0 0 0 36.0416425818802
"11749" "KhPolQ_K13n_4749" 13 0 -4 4 69.9499821300906
"11750" "KhPolQ_K13n_4749!" 13 0 4 -4 69.9499821300906
"11751" "KhPolQ_K13n_4750" 13 0 -2 2 45.2216762183801
"11752" "KhPolQ_K13n_4750!" 13 0 2 -2 45.2216762183801
"11753" "KhPolQ_K13n_4751" 13 0 6 -6 39.2045915678253
"11754" "KhPolQ_K13n_4751!" 13 0 -6 6 39.2045915678253
"11755" "KhPolQ_K13n_4752" 13 0 4 -4 49.9699909945959
"11756" "KhPolQ_K13n_4752!" 13 0 -4 4 49.9699909945959
"11757" "KhPolQ_K13n_4753" 13 0 0 0 74.4916102658548
"11758" "KhPolQ_K13n_4753!" 13 0 0 0 74.4916102658548
"11759" "KhPolQ_K13n_4754" 13 0 0 0 88.4590300647707
"11760" "KhPolQ_K13n_4754!" 13 0 0 0 88.4590300647707
"11761" "KhPolQ_K13n_4755" 13 0 -4 4 29.0344622819159
"11762" "KhPolQ_K13n_4755!" 13 0 4 -4 29.0344622819159
"11763" "KhPolQ_K13n_4756" 13 0 -2 2 77.0259696466069
"11764" "KhPolQ_K13n_4756!" 13 0 2 -2 77.0259696466069
"11765" "KhPolQ_K13n_4757" 13 0 -4 4 53.5256947642905
"11766" "KhPolQ_K13n_4757!" 13 0 4 -4 53.5256947642905
"11767" "KhPolQ_K13n_4758" 13 0 -2 2 43.6463056855904
"11768" "KhPolQ_K13n_4758!" 13 0 2 -2 43.6463056855904
"11769" "KhPolQ_K13n_4759" 13 0 -4 4 43.2087954009366
"11770" "KhPolQ_K13n_4759!" 13 0 4 -4 43.2087954009366
"11771" "KhPolQ_K13n_4760" 13 0 -4 4 62.1530369330413
"11772" "KhPolQ_K13n_4760!" 13 0 4 -4 62.1530369330413
"11773" "KhPolQ_K13n_4761" 13 0 -4 4 76.085478246509
"11774" "KhPolQ_K13n_4761!" 13 0 4 -4 76.085478246509
"11775" "KhPolQ_K13n_4762" 13 0 -2 2 77.5822144566653
"11776" "KhPolQ_K13n_4762!" 13 0 2 -2 77.5822144566653
"11777" "KhPolQ_K13n_4763" 13 0 -4 4 65.612498809297
"11778" "KhPolQ_K13n_4763!" 13 0 4 -4 65.612498809297
"11779" "KhPolQ_K13n_4764" 13 0 -2 2 47.5920161371632
"11780" "KhPolQ_K13n_4764!" 13 0 2 -2 47.5920161371632
"11781" "KhPolQ_K13n_4765" 13 0 -2 2 49.9699909945959
"11782" "KhPolQ_K13n_4765!" 13 0 2 -2 49.9699909945959
"11783" "KhPolQ_K13n_4766" 13 0 -4 4 17.5214154679352
"11784" "KhPolQ_K13n_4766!" 13 0 4 -4 17.5214154679352
"11785" "KhPolQ_K13n_4767" 13 0 -2 2 65.1690110405245
"11786" "KhPolQ_K13n_4767!" 13 0 2 -2 65.1690110405245
"11787" "KhPolQ_K13n_4768" 13 0 -2 2 33.9263909073747
"11788" "KhPolQ_K13n_4768!" 13 0 2 -2 33.9263909073747
"11789" "KhPolQ_K13n_4769" 13 0 -2 2 60.7206719330411
"11790" "KhPolQ_K13n_4769!" 13 0 2 -2 60.7206719330411
"11791" "KhPolQ_K13n_4770" 13 0 0 0 56.8946394662977
"11792" "KhPolQ_K13n_4770!" 13 0 0 0 56.8946394662977
"11793" "KhPolQ_K13n_4771" 13 0 2 -2 60.605280298007
"11794" "KhPolQ_K13n_4771!" 13 0 -2 2 60.605280298007
"11795" "KhPolQ_K13n_4772" 13 0 -2 2 77.1167945391923
"11796" "KhPolQ_K13n_4772!" 13 0 2 -2 77.1167945391923
"11797" "KhPolQ_K13n_4773" 13 0 2 -2 61.4410286372225
"11798" "KhPolQ_K13n_4773!" 13 0 -2 2 61.4410286372225
"11799" "KhPolQ_K13n_4774" 13 0 -4 4 49.2442890089805
"11800" "KhPolQ_K13n_4774!" 13 0 4 -4 49.2442890089805
"11801" "KhPolQ_K13n_4775" 13 0 -2 2 57.227615711298
"11802" "KhPolQ_K13n_4775!" 13 0 2 -2 57.227615711298
"11803" "KhPolQ_K13n_4776" 13 0 -4 4 26.4007575648882
"11804" "KhPolQ_K13n_4776!" 13 0 4 -4 26.4007575648882
"11805" "KhPolQ_K13n_4777" 13 0 -2 2 71.4632772828115
"11806" "KhPolQ_K13n_4777!" 13 0 2 -2 71.4632772828115
"11807" "KhPolQ_K13n_4778" 13 0 -2 2 79.5424415013771
"11808" "KhPolQ_K13n_4778!" 13 0 2 -2 79.5424415013771
"11809" "KhPolQ_K13n_4779" 13 0 4 -4 56.9473440996154
"11810" "KhPolQ_K13n_4779!" 13 0 -4 4 56.9473440996154
"11811" "KhPolQ_K13n_4780" 13 0 2 -2 52.6592821827263
"11812" "KhPolQ_K13n_4780!" 13 0 -2 2 52.6592821827263
"11813" "KhPolQ_K13n_4781" 13 0 -2 2 65.8407168855261
"11814" "KhPolQ_K13n_4781!" 13 0 2 -2 65.8407168855261
"11815" "KhPolQ_K13n_4782" 13 0 4 -4 81.2465383877984
"11816" "KhPolQ_K13n_4782!" 13 0 -4 4 81.2465383877984
"11817" "KhPolQ_K13n_4783" 13 0 4 -4 43.2087954009366
"11818" "KhPolQ_K13n_4783!" 13 0 -4 4 43.2087954009366
"11819" "KhPolQ_K13n_4784" 13 0 2 -2 65.4446330878247
"11820" "KhPolQ_K13n_4784!" 13 0 -2 2 65.4446330878247
"11821" "KhPolQ_K13n_4785" 13 0 4 -4 67.3127031101857
"11822" "KhPolQ_K13n_4785!" 13 0 -4 4 67.3127031101857
"11823" "KhPolQ_K13n_4786" 13 0 2 -2 76.0723339986358
"11824" "KhPolQ_K13n_4786!" 13 0 -2 2 76.0723339986358
"11825" "KhPolQ_K13n_4787" 13 0 2 -2 60.7206719330411
"11826" "KhPolQ_K13n_4787!" 13 0 -2 2 60.7206719330411
"11827" "KhPolQ_K13n_4788" 13 0 0 0 50.4479930225178
"11828" "KhPolQ_K13n_4788!" 13 0 0 0 50.4479930225178
"11829" "KhPolQ_K13n_4789" 13 0 -8 8 24.7991935352745
"11830" "KhPolQ_K13n_4789!" 13 0 8 -8 24.7991935352745
"11831" "KhPolQ_K13n_4790" 13 0 -6 6 50.8822169328342
"11832" "KhPolQ_K13n_4790!" 13 0 6 -6 50.8822169328342
"11833" "KhPolQ_K13n_4791" 13 0 4 -4 50.2891638427206
"11834" "KhPolQ_K13n_4791!" 13 0 -4 4 50.2891638427206
"11835" "KhPolQ_K13n_4792" 13 0 2 -2 37
"11836" "KhPolQ_K13n_4792!" 13 0 -2 2 37
"11837" "KhPolQ_K13n_4793" 13 0 4 -4 24.6779253585061
"11838" "KhPolQ_K13n_4793!" 13 0 -4 4 24.6779253585061
"11839" "KhPolQ_K13n_4794" 13 0 -6 6 22.781571499789
"11840" "KhPolQ_K13n_4794!" 13 0 6 -6 22.781571499789
"11841" "KhPolQ_K13n_4795" 13 0 -4 4 38.3536178215302
"11842" "KhPolQ_K13n_4795!" 13 0 4 -4 38.3536178215302
"11843" "KhPolQ_K13n_4796" 13 0 2 -2 36.2077339804633
"11844" "KhPolQ_K13n_4796!" 13 0 -2 2 36.2077339804633
"11845" "KhPolQ_K13n_4797" 13 0 -6 6 21.51743479135
"11846" "KhPolQ_K13n_4797!" 13 0 6 -6 21.51743479135
"11847" "KhPolQ_K13n_4798" 13 0 -2 2 25
"11848" "KhPolQ_K13n_4798!" 13 0 2 -2 25
"11849" "KhPolQ_K13n_4799" 13 0 2 -2 52.6592821827263
"11850" "KhPolQ_K13n_4799!" 13 0 -2 2 52.6592821827263
"11851" "KhPolQ_K13n_4800" 13 0 -4 4 40.9756024970958
"11852" "KhPolQ_K13n_4800!" 13 0 4 -4 40.9756024970958
"11853" "KhPolQ_K13n_4801" 13 0 0 0 41.8688428309166
"11854" "KhPolQ_K13n_4801!" 13 0 0 0 41.8688428309166
"11855" "KhPolQ_K13n_4802" 13 0 0 -2 16.2172747402269
"11856" "KhPolQ_K13n_4802!" 13 0 0 2 16.2172747402269
"11857" "KhPolQ_K13n_4803" 13 0 2 -2 49.6487663492256
"11858" "KhPolQ_K13n_4803!" 13 0 -2 2 49.6487663492256
"11859" "KhPolQ_K13n_4804" 13 0 -8 8 6.85565460040104
"11860" "KhPolQ_K13n_4804!" 13 0 8 -8 6.85565460040104
"11861" "KhPolQ_K13n_4805" 13 0 -4 4 40.7062648740952
"11862" "KhPolQ_K13n_4805!" 13 0 4 -4 40.7062648740952
"11863" "KhPolQ_K13n_4806" 13 0 -6 6 10.4403065089106
"11864" "KhPolQ_K13n_4806!" 13 0 6 -6 10.4403065089106
"11865" "KhPolQ_K13n_4807" 13 0 -4 4 54.9090156531694
"11866" "KhPolQ_K13n_4807!" 13 0 4 -4 54.9090156531694
"11867" "KhPolQ_K13n_4808" 13 0 2 -2 35.5387112878337
"11868" "KhPolQ_K13n_4808!" 13 0 -2 2 35.5387112878337
"11869" "KhPolQ_K13n_4809" 13 0 2 -2 53.9536838408648
"11870" "KhPolQ_K13n_4809!" 13 0 -2 2 53.9536838408648
"11871" "KhPolQ_K13n_4810" 13 0 -4 4 86.8043777697876
"11872" "KhPolQ_K13n_4810!" 13 0 4 -4 86.8043777697876
"11873" "KhPolQ_K13n_4811" 13 0 0 0 88.4590300647707
"11874" "KhPolQ_K13n_4811!" 13 0 0 0 88.4590300647707
"11875" "KhPolQ_K13n_4812" 13 0 -4 4 61.8304132284428
"11876" "KhPolQ_K13n_4812!" 13 0 4 -4 61.8304132284428
"11877" "KhPolQ_K13n_4813" 13 0 0 0 99.7647232241938
"11878" "KhPolQ_K13n_4813!" 13 0 0 0 99.7647232241938
"11879" "KhPolQ_K13n_4814" 13 0 2 -2 70.7036066972541
"11880" "KhPolQ_K13n_4814!" 13 0 -2 2 70.7036066972541
"11881" "KhPolQ_K13n_4815" 13 0 -2 2 46.9361268108053
"11882" "KhPolQ_K13n_4815!" 13 0 2 -2 46.9361268108053
"11883" "KhPolQ_K13n_4816" 13 0 -2 2 56.6480361530742
"11884" "KhPolQ_K13n_4816!" 13 0 2 -2 56.6480361530742
"11885" "KhPolQ_K13n_4817" 13 0 -6 6 43.8748219369606
"11886" "KhPolQ_K13n_4817!" 13 0 6 -6 43.8748219369606
"11887" "KhPolQ_K13n_4818" 13 0 -6 6 58.5234995535981
"11888" "KhPolQ_K13n_4818!" 13 0 6 -6 58.5234995535981
"11889" "KhPolQ_K13n_4819" 13 0 6 -6 13.4536240470737
"11890" "KhPolQ_K13n_4819!" 13 0 -6 6 13.4536240470737
"11891" "KhPolQ_K13n_4820" 13 0 -4 4 75.2529069205968
"11892" "KhPolQ_K13n_4820!" 13 0 4 -4 75.2529069205968
